Name	Chromosome	Position
AT3G61829	3	22887191
AT3G61830	3	22887889
AT3G61840	3	22892466
AT3G61850	3	22895268
AT3G61860	3	22900068
AT3G61870	3	22902638
AT3G61880	3	22905868
AT3G61890	3	22914154
AT3G61897	3	22922210
AT3G61898	3	22922550
AT3G61900	3	22925813
AT3G61910	3	22929006
AT3G61920	3	22932496
AT3G61930	3	22935510
AT3G61940	3	22937170
AT3G61947	3	22939271
AT3G61950	3	22939546
AT3G61960	3	22941772
AT3G61962	3	22947108
AT3G61970	3	22951463
AT3G61980	3	22956139
AT3G61990	3	22957054
AT3G62000	3	22959053
AT3G62010	3	22964614
AT3G62020	3	22971358
AT3G62030	3	22973004
AT3G62040	3	22975276
AT3G62050	3	22978246
AT3G62060	3	22979955
AT3G62070	3	22983138
AT3G62080	3	22986174
AT3G62090	3	22988547
AT3G62097	3	22994271
AT3G62100	3	22995791
AT3G62110	3	22997031
AT3G62120	3	23001030
AT3G62130	3	23004931
AT3G62140	3	23007083
AT3G62150	3	23008755
AT3G62160	3	23014208
AT3G62170	3	23016223
AT3G62180	3	23019623
AT3G62190	3	23021040
AT3G62200	3	23023437
AT3G62210	3	23026609
AT3G62220	3	23029100
AT3G62230	3	23031531
AT3G62240	3	23033442
AT3G62245	3	23036880
AT3G62250	3	23037094
AT3G62260	3	23038290
AT3G62270	3	23042284
AT3G62280	3	23049423
AT3G62285	3	23051470
AT3G62290	3	23051544
AT3G62300	3	23054004
AT3G62310	3	23057245
AT3G62320	3	23061805
AT3G62330	3	23062819
AT3G62336	3	23068160
AT3G62340	3	23069516
AT3G62350	3	23071080
AT3G62360	3	23072786
AT3G62370	3	23080759
AT3G62380	3	23083523
AT3G62390	3	23087017
AT3G62400	3	23089641
AT3G62410	3	23090944
AT3G62420	3	23091586
AT3G62422	3	23091586
AT3G62430	3	23093795
AT3G62440	3	23096104
AT3G62450	3	23098144
AT3G62460	3	23104665
AT3G62470	3	23106437
AT3G62499	3	23119844
AT3G62500	3	23120423
AT3G62510	3	23123398
AT3G62528	3	23131482
AT3G62530	3	23132138
AT3G62540	3	23133340
AT3G62550	3	23135984
AT3G62560	3	23137426
AT3G62570	3	23142485
AT3G62580	3	23146828
AT3G62590	3	23147918
AT3G62600	3	23150790
AT3G62610	3	23154758
AT3G62620	3	23159776
AT3G62630	3	23163747
AT3G62640	3	23166289
AT3G62650	3	23168061
AT3G62660	3	23172806
AT3G62670	3	23176556
AT3G62680	3	23182722
AT3G62690	3	23185348
AT3G62700	3	23190267
AT3G62710	3	23197658
AT3G62720	3	23201117
AT3G62730	3	23207854
AT3G62735	3	23210707
AT3G62740	3	23211416
AT3G62750	3	23214371
AT3G62760	3	23217425
AT3G62770	3	23218633
AT3G62780	3	23221845
AT3G62790	3	23223061
AT3G62800	3	23225592
AT3G62810	3	23227682
AT3G62820	3	23229749
AT3G62830	3	23232303
AT3G62840	3	23235490
AT3G62850	3	23237487
AT3G62860	3	23239446
AT3G62870	3	23242665
AT3G62880	3	23244662
AT3G62890	3	23246157
AT3G62900	3	23248129
AT3G62907	3	23256847
AT3G62910	3	23257554
AT3G62920	3	23260662
AT3G62930	3	23261442
AT3G62940	3	23262865
AT3G62950	3	23266249
AT3G62960	3	23268710
AT3G62970	3	23270633
AT3G62980	3	23273116
AT3G62988	3	23281908
AT3G62990	3	23282773
AT3G63000	3	23283609
AT3G63003	3	23285593
AT3G63006	3	23285754
AT3G63010	3	23289425
AT3G63020	3	23294382
AT3G63030	3	23295343
AT3G63040	3	23296572
AT3G63050	3	23297891
AT3G63052	3	23298911
AT3G63060	3	23300290
AT3G63070	3	23302365
AT3G63080	3	23309737
AT3G63088	3	23313053
AT3G63090	3	23313428
AT3G63095	3	23315506
AT3G63110	3	23318076
AT3G63120	3	23322956
AT3G63130	3	23324609
AT3G63140	3	23326867
AT3G63150	3	23328928
AT3G63160	3	23333513
AT3G63170	3	23334352
AT3G63180	3	23336092
AT3G63190	3	23342582
AT3G63200	3	23345902
AT3G63210	3	23353615
AT3G63220	3	23357392
AT3G63230	3	23359633
AT3G63233	3	23361537
AT3G63240	3	23363872
AT3G63250	3	23370308
AT3G63260	3	23372881
AT3G63270	3	23375617
AT3G63280	3	23377979
AT3G63290	3	23381645
AT3G63300	3	23384988
AT3G63310	3	23387856
AT3G63320	3	23389838
AT3G63340	3	23391628
AT3G63350	3	23399468
AT3G63360	3	23401257
AT3G63370	3	23402076
AT3G63375	3	23406177
AT3G63380	3	23406611
AT3G63390	3	23411166
AT3G63400	3	23412024
AT3G63410	3	23415589
AT3G63420	3	23417272
AT3G63430	3	23420366
AT3G63445	3	23422653
AT3G63440	3	23424157
AT3G63450	3	23426749
AT3G63460	3	23430642
AT3G63470	3	23438474
AT3G63480	3	23440887
AT3G63490	3	23444203
AT3G63500	3	23446230
AT3G63510	3	23450536
AT3G63520	3	23452911
AT3G63530	3	23456157
AT3G63540	3	23459182
AT4G00005	4	1180
AT4G00020	4	2895
AT4G00026	4	11355
AT4G00030	4	13527
AT4G00040	4	14627
AT4G00050	4	17792
AT4G00060	4	21437
AT4G00070	4	29671
AT4G00080	4	32893
AT4G00085	4	33800
AT4G00090	4	34091
AT4G00100	4	37084
AT4G00110	4	38504
AT4G00120	4	41665
AT4G00124	4	45275
AT4G00130	4	48266
AT4G00140	4	51166
AT4G00150	4	57199
AT4G00160	4	63410
AT4G00165	4	69273
AT4G00170	4	70477
AT4G00180	4	72552
AT4G00190	4	80433
AT4G00200	4	82445
AT4G00210	4	85693
AT4G00220	4	90036
AT4G00230	4	93923
AT4G00231	4	97499
AT4G00232	4	100257
AT4G00234	4	100919
AT4G00238	4	103823
AT4G00240	4	106380
AT4G00250	4	112705
AT4G00260	4	114971
AT4G00270	4	117152
AT4G00280	4	122409
AT4G00290	4	122851
AT4G00300	4	126509
AT4G00305	4	131550
AT4G00310	4	133643
AT4G00315	4	137404
AT4G00320	4	139939
AT4G00330	4	142601
AT4G00335	4	145904
AT4G00340	4	148814
AT4G00342	4	151733
AT4G00350	4	151919
AT4G00355	4	154705
AT4G00360	4	160768
AT4G00370	4	162897
AT4G00380	4	167959
AT4G00390	4	171497
AT4G00400	4	174062
AT4G00416	4	179022
AT4G00420	4	181323
AT4G00430	4	185450
AT4G00440	4	193879
AT4G00450	4	202416
AT4G00460	4	211081
AT4G00467	4	214846
AT4G00480	4	216812
AT4G00490	4	222320
AT4G00500	4	225028
AT4G00520	4	227694
AT4G00525	4	231780
AT4G00530	4	232928
AT4G00540	4	234597
AT4G00550	4	237967
AT4G00560	4	240660
AT4G00570	4	242515
AT4G00580	4	248713
AT4G00585	4	250955
AT4G00590	4	252766
AT4G00600	4	255320
AT4G00610	4	256957
AT4G00620	4	259028
AT4G00630	4	261449
AT4G00650	4	269026
AT4G00651	4	271487
AT4G00660	4	274257
AT4G00670	4	278316
AT4G00680	4	279596
AT4G00690	4	281313
AT4G00695	4	283914
AT4G00700	4	286051
AT4G00710	4	290048
AT4G00720	4	293641
AT4G00730	4	299359
AT4G00740	4	307431
AT4G00750	4	314353
AT4G00752	4	317564
AT4G00755	4	324982
AT4G00760	4	327025
AT4G00770	4	331157
AT4G00780	4	334732
AT4G00800	4	336945
AT4G00810	4	345952
AT4G00820	4	349116
AT4G00830	4	352016
AT4G00840	4	355258
AT4G00850	4	357551
AT4G00860	4	359315
AT4G00870	4	362169
AT4G00872	4	364147
AT4G00880	4	366373
AT4G00885	4	369856
AT4G00890	4	373960
AT4G00893	4	379793
AT4G00895	4	381788
AT4G00900	4	382663
AT4G00905	4	387865
AT4G00910	4	389370
AT4G00920	4	393767
AT4G00930	4	396558
AT4G00940	4	403320
AT4G00950	4	405673
AT4G00955	4	412118
AT4G00960	4	414361
AT4G00970	4	418437
AT4G00975	4	421973
AT4G00980	4	422478
AT4G00985	4	424717
AT4G00990	4	426944
AT4G01000	4	431963
AT4G01010	4	434569
AT4G01020	4	439086
AT4G01023	4	445844
AT4G01026	4	447052
AT4G01030	4	447941
AT4G01037	4	451251
AT4G01040	4	453369
AT4G01050	4	455768
AT4G01060	4	460472
AT4G01070	4	461592
AT4G01080	4	466391
AT4G01090	4	470515
AT4G01100	4	477141
AT4G01110	4	479963
AT4G01120	4	481597
AT4G01130	4	485833
AT4G01140	4	490749
AT4G01150	4	493548
AT4G01160	4	494976
AT4G01170	4	499497
AT4G01180	4	501287
AT4G01190	4	504211
AT4G01200	4	506511
AT4G01210	4	507717
AT4G01220	4	513213
AT4G01230	4	516264
AT4G01240	4	517795
AT4G01250	4	522604
AT4G01245	4	527591
AT4G01260	4	528570
AT4G01270	4	532351
AT4G01280	4	535211
AT4G01290	4	537990
AT4G01310	4	543970
AT4G01320	4	545796
AT4G01328	4	550233
AT4G01330	4	550349
AT4G01335	4	553393
AT4G01340	4	554539
AT4G01350	4	560259
AT4G01355	4	562561
AT4G01360	4	564760
AT4G01370	4	567095
AT4G01380	4	569148
AT4G01390	4	570242
AT4G01400	4	572997
AT4G01410	4	578165
AT4G01420	4	580038
AT4G01430	4	585598
AT4G01440	4	596399
AT4G01450	4	608454
AT4G01455	4	611866
AT4G01460	4	620759
AT4G01470	4	625092
AT4G01480	4	626118
AT4G01500	4	639247
AT4G01510	4	642733
AT4G01516	4	649862
AT4G01520	4	656407
AT4G01533	4	667148
AT4G01535	4	669339
AT4G01540	4	670483
AT4G01550	4	673862
AT4G01560	4	677054
AT4G01570	4	679472
AT4G01575	4	681862
AT4G01580	4	685746
AT4G01590	4	688813
AT4G01593	4	690710
AT4G01595	4	690726
AT4G01600	4	693181
AT4G01610	4	694695
AT4G01630	4	700653
AT4G01640	4	702563
AT4G01650	4	704407
AT4G01660	4	708544
AT4G01670	4	711192
AT4G01671	4	713216
AT4G01680	4	716004
AT4G01690	4	729887
AT4G01700	4	732313
AT4G01703	4	734252
AT4G01710	4	735753
AT4G01720	4	744921
AT4G01730	4	749574
AT4G01735	4	752288
AT4G01740	4	753422
AT4G01750	4	756363
AT4G01760	4	759131
AT4G01770	4	764514
AT4G01780	4	767310
AT4G01790	4	769865
AT4G01800	4	770722
AT4G01810	4	776488
AT4G01820	4	780734
AT4G01830	4	785683
AT4G01840	4	793261
AT4G01850	4	796097
AT4G01860	4	801032
AT4G01865	4	808270
AT4G01870	4	808376
AT4G01880	4	810699
AT4G01883	4	813068
AT4G01890	4	816210
AT4G01895	4	819957
AT4G01897	4	820336
AT4G01900	4	821685
AT4G01910	4	824568
AT4G01915	4	827237
AT4G01920	4	828890
AT4G01925	4	833173
AT4G01930	4	838802
AT4G01935	4	841057
AT4G01940	4	841989
AT4G01950	4	844409
AT4G01960	4	851210
AT4G01970	4	853922
AT4G01985	4	866236
AT4G01990	4	871145
AT4G01995	4	873054
AT4G02000	4	874880
AT4G02005	4	876908
AT4G02010	4	881090
AT4G02020	4	886600
AT4G02030	4	892176
AT4G02040	4	897547
AT4G02050	4	898307
AT4G02060	4	900636
AT4G02055	4	901176
AT4G02070	4	905866
AT4G02075	4	913419
AT4G02080	4	921454
AT4G02090	4	923100
AT4G02100	4	930065
AT4G02110	4	935086
AT4G02120	4	940778
AT4G02130	4	944360
AT4G02140	4	949460
AT4G02150	4	950611
AT4G02160	4	955101
AT4G02170	4	958049
AT4G02180	4	959964
AT4G02190	4	967372
AT4G02195	4	970007
AT4G02200	4	972707
AT4G02210	4	973924
AT4G02220	4	976278
AT4G02230	4	979170
AT4G02235	4	980955
AT4G02250	4	983970
AT4G02260	4	985232
AT4G02270	4	992175
AT4G02280	4	994927
AT4G02290	4	1002394
AT4G02300	4	1009366
AT4G02310	4	1014680
AT4G02320	4	1022725
AT4G02325	4	1029682
AT4G02330	4	1032413
AT4G02340	4	1035681
AT4G02350	4	1038114
AT4G02360	4	1041142
AT4G02370	4	1042338
AT4G02380	4	1046204
AT4G02390	4	1049957
AT4G02400	4	1054199
AT4G02405	4	1057854
AT4G02410	4	1059889
AT4G02420	4	1064363
AT4G02425	4	1067280
AT4G02430	4	1068974
AT4G02440	4	1072481
AT4G02450	4	1073753
AT4G02460	4	1076136
AT4G02465	4	1080962
AT4G02480	4	1081759
AT4G02482	4	1092002
AT4G02485	4	1092681
AT4G02489	4	1097532
AT4G02500	4	1101507
AT4G02510	4	1104766
AT4G02520	4	1110452
AT4G02530	4	1112141
AT4G02540	4	1117154
AT4G02541	4	1119849
AT4G02550	4	1120421
AT4G02555	4	1122603
AT4G02560	4	1123490
AT4G02570	4	1128515
AT4G02580	4	1134467
AT4G02590	4	1137498
AT4G02600	4	1143962
AT4G02610	4	1147634
AT4G02620	4	1149248
AT4G02630	4	1151613
AT4G02640	4	1153997
AT4G02650	4	1156453
AT4G02655	4	1158848
AT4G02660	4	1159667
AT4G02670	4	1176190
AT4G02680	4	1181049
AT4G02690	4	1185751
AT4G02700	4	1188983
AT4G02710	4	1193516
AT4G02715	4	1202170
AT4G02720	4	1204303
AT4G02725	4	1206004
AT4G02730	4	1207725
AT4G02733	4	1210140
AT4G02740	4	1217591
AT4G02750	4	1221116
AT4G02760	4	1223959
AT4G02770	4	1229111
AT4G02780	4	1237767
AT4G02790	4	1247386
AT4G02800	4	1250015
AT4G02810	4	1256162
AT4G02820	4	1258568
AT4G02830	4	1262245
AT4G02840	4	1264627
AT4G02850	4	1266463
AT4G02860	4	1268713
AT4G02870	4	1271654
AT4G02871	4	1272781
AT4G02880	4	1274465
AT4G02890	4	1278530
AT4G02900	4	1284066
AT4G02910	4	1288486
AT4G02920	4	1292523
AT4G02930	4	1295409
AT4G02940	4	1306503
AT4G02950	4	1311198
AT4G02970	4	1317499
AT4G02980	4	1319656
AT4G02990	4	1321859
AT4G03000	4	1324108
AT4G03010	4	1329952
AT4G03020	4	1331399
AT4G03030	4	1335729
AT4G03038	4	1340115
AT4G03039	4	1340479
AT4G03040	4	1341083
AT4G03050	4	1344182
AT4G03070	4	1358432
AT4G03080	4	1359655
AT4G03090	4	1366282
AT4G03100	4	1374281
AT4G03110	4	1376306
AT4G03115	4	1382438
AT4G03113	4	1382553
AT4G03120	4	1385660
AT4G03130	4	1387781
AT4G03135	4	1390895
AT4G03140	4	1392121
AT4G03150	4	1393614
AT4G03153	4	1394845
AT4G03156	4	1396002
AT4G03160	4	1397979
AT4G03165	4	1399378
AT4G03170	4	1400832
AT4G03175	4	1402187
AT4G03180	4	1403117
AT4G03190	4	1404887
AT4G03200	4	1408159
AT4G03205	4	1412785
AT4G03210	4	1415949
AT4G03220	4	1417472
AT4G03230	4	1419278
AT4G03240	4	1423445
AT4G03250	4	1424902
AT4G03260	4	1428171
AT4G03270	4	1432375
AT4G03280	4	1440146
AT4G03285	4	1442005
AT4G03290	4	1442634
AT4G03292	4	1444672
AT4G03295	4	1445879
AT4G03298	4	1446681
AT4G03320	4	1464467
AT4G03330	4	1466336
AT4G03340	4	1467727
AT4G03350	4	1473718
AT4G03360	4	1474998
AT4G03370	4	1478078
AT4G03380	4	1485049
AT4G03390	4	1490465
AT4G03400	4	1497536
AT4G03410	4	1501168
AT4G03405	4	1501607
AT4G03415	4	1503573
AT4G03420	4	1511839
AT4G03430	4	1517134
AT4G03435	4	1520784
AT4G03438	4	1523306
AT4G03440	4	1524199
AT4G03443	4	1527716
AT4G03445	4	1528134
AT4G03450	4	1529446
AT4G03455	4	1535426
AT4G03460	4	1536404
AT4G03470	4	1542059
AT4G03480	4	1546024
AT4G03490	4	1549176
AT4G03500	4	1553092
AT4G03505	4	1556888
AT4G03510	4	1557120
AT4G03520	4	1562359
AT4G03540	4	1570042
AT4G03550	4	1573348
AT4G03560	4	1580056
AT4G03565	4	1586747
AT4G03566	4	1588564
AT4G03570	4	1590413
AT4G03580	4	1596985
AT4G03590	4	1600780
AT4G03600	4	1603702
AT4G03610	4	1604939
AT4G03620	4	1607040
AT4G03630	4	1608750
AT4G03635	4	1611752
AT4G03723	4	1649665
AT4G03728	4	1652242
AT4G03740	4	1661992
AT4G03811	4	1756584
AT4G03820	4	1771863
AT4G03827	4	1784402
AT4G03830	4	1790440
AT4G03935	4	1869052
AT4G03930	4	1870422
AT4G03940	4	1873624
AT4G03945	4	1877872
AT4G03950	4	1879518
AT4G03960	4	1887528
AT4G03965	4	1889473
AT4G04020	4	1932144
AT4G04030	4	1936653
AT4G04040	4	1939250
AT4G04077	4	1961139
AT4G04078	4	1961640
AT4G04080	4	1963358
AT4G04090	4	1964980
AT4G04110	4	1972591
AT4G04180	4	2020436
AT4G04190	4	2024578
AT4G04200	4	2027165
AT4G04210	4	2030319
AT4G04220	4	2033427
AT4G04221	4	2035159
AT4G04223	4	2036511
AT4G04260	4	2054636
AT4G04315	4	2095259
AT4G04320	4	2113404
AT4G04330	4	2116553
AT4G04340	4	2122685
AT4G04350	4	2128090
AT4G04360	4	2133139
AT4G04370	4	2134060
AT4G04402	4	2164007
AT4G04404	4	2166973
AT4G04423	4	2203424
AT4G04450	4	2218379
AT4G04460	4	2224422
AT4G04470	4	2227661
AT4G04480	4	2229649
AT4G04490	4	2231957
AT4G04500	4	2238411
AT4G04510	4	2242122
AT4G04540	4	2259580
AT4G04570	4	2289959
AT4G04580	4	2293761
AT4G04601	4	2309413
AT4G04610	4	2325003
AT4G04614	4	2327044
AT4G04620	4	2328449
AT4G04630	4	2331677
AT4G04632	4	2339586
AT4G04640	4	2350498
AT4G04650	4	2353989
AT4G04670	4	2367566
AT4G04680	4	2372266
AT4G04690	4	2373999
AT4G04695	4	2381634
AT4G04700	4	2385276
AT4G04710	4	2389598
AT4G04720	4	2394458
AT4G04730	4	2401927
AT4G04740	4	2403609
AT4G04745	4	2412754
AT4G04750	4	2417888
AT4G04760	4	2424164
AT4G04770	4	2427799
AT4G04775	4	2431024
AT4G04780	4	2432309
AT4G04790	4	2434907
AT4G04800	4	2439546
AT4G04810	4	2441327
AT4G04830	4	2445794
AT4G04840	4	2449560
AT4G04850	4	2452664
AT4G04860	4	2459880
AT4G04870	4	2461674
AT4G04880	4	2464859
AT4G04885	4	2471972
AT4G04890	4	2476489
AT4G04900	4	2486218
AT4G04910	4	2489417
AT4G04920	4	2497644
AT4G04925	4	2506163
AT4G04930	4	2509133
AT4G04940	4	2511028
AT4G04950	4	2517666
AT4G04953	4	2521330
AT4G04955	4	2522034
AT4G04957	4	2526806
AT4G04960	4	2533056
AT4G04970	4	2537039
AT4G04972	4	2543464
AT4G04980	4	2544210
AT4G04985	4	2548995
AT4G04990	4	2555090
AT4G05000	4	2563044
AT4G05010	4	2567474
AT4G05018	4	2571413
AT4G05020	4	2572621
AT4G05030	4	2576790
AT4G05040	4	2578646
AT4G05048	4	2586978
AT4G05050	4	2588004
AT4G05060	4	2590065
AT4G05070	4	2593595
AT4G05071	4	2594154
AT4G05080	4	2603001
AT4G05090	4	2609142
AT4G05091	4	2611781
AT4G05095	4	2613798
AT4G05100	4	2618454
AT4G05105	4	2625950
AT4G05110	4	2626405
AT4G05120	4	2632693
AT4G05130	4	2636875
AT4G05136	4	2649683
AT4G05140	4	2651015
AT4G05150	4	2660338
AT4G05160	4	2664385
AT4G05170	4	2667990
AT4G05180	4	2671822
AT4G05190	4	2675101
AT4G05200	4	2679723
AT4G05210	4	2682867
AT4G05220	4	2685104
AT4G05230	4	2687003
AT4G05240	4	2688200
AT4G05250	4	2691460
AT4G05260	4	2693680
AT4G05265	4	2694713
AT4G05270	4	2694939
AT4G05310	4	2714765
AT4G05320	4	2718170
AT4G05330	4	2720561
AT4G05340	4	2725690
AT4G05350	4	2726910
AT4G05360	4	2728204
AT4G05370	4	2736135
AT4G05380	4	2737146
AT4G05390	4	2738531
AT4G05400	4	2741160
AT4G05410	4	2742932
AT4G05420	4	2746121
AT4G05430	4	2753582
AT4G05440	4	2757214
AT4G05450	4	2758653
AT4G05460	4	2760881
AT4G05470	4	2763256
AT4G05475	4	2765962
AT4G05490	4	2771044
AT4G05494	4	2776207
AT4G05497	4	2777903
AT4G05508	4	2789656
AT4G05520	4	2804451
AT4G05523	4	2808054
AT4G05530	4	2816392
AT4G05540	4	2818776
AT4G05553	4	2826047
AT4G05590	4	2907065
AT4G05612	4	2959094
AT4G05620	4	2985051
AT4G05630	4	2988448
AT4G05631	4	2990006
AT4G05632	4	3001664
AT4G06479	4	3067503
AT4G06490	4	3116894
AT4G06526	4	3318302
AT4G06534	4	3356870
AT4G06536	4	3360746
AT4G06639	4	3523431
AT4G06583	4	3576112
AT4G06598	4	3663485
AT4G06599	4	3665925
AT4G06634	4	3764289
AT4G06676	4	3898865
AT4G06688	4	3920693
AT4G06701	4	3939266
AT4G06740	4	4045390
AT4G06744	4	4070813
AT4G06746	4	4073962
AT4G07350	4	4172609
AT4G07380	4	4192429
AT4G07390	4	4195680
AT4G07400	4	4197847
AT4G07408	4	4201005
AT4G07410	4	4201249
AT4G07515	4	4314957
AT4G07524	4	4345348
AT4G07526	4	4358652
AT4G07666	4	4456702
AT4G07670	4	4462911
AT4G07675	4	4466013
AT4G07740	4	4539638
AT4G07786	4	4604907
AT4G07820	4	4636764
AT4G07825	4	4643840
AT4G07868	4	4691762
AT4G07932	4	4732198
AT4G07940	4	4792673
AT4G07950	4	4798044
AT4G07960	4	4802341
AT4G07965	4	4808635
AT4G07990	4	4825409
AT4G08025	4	4846798
AT4G08028	4	4851544
AT4G08035	4	4866554
AT4G08039	4	4884848
AT4G08040	4	4887112
AT4G08073	4	4949563
AT4G08097	4	5004096
AT4G08116	4	5020237
AT4G08140	4	5135673
AT4G08150	4	5147700
AT4G08151	4	5151863
AT4G08160	4	5159034
AT4G08170	4	5163399
AT4G08176	4	5168567
AT4G08180	4	5169484
AT4G08190	4	5174523
AT4G08210	4	5183813
AT4G08230	4	5187785
AT4G08240	4	5194671
AT4G08250	4	5196787
AT4G08260	4	5200847
AT4G08263	4	5211604
AT4G08267	4	5216854
AT4G08270	4	5218105
AT4G08280	4	5230326
AT4G08290	4	5238906
AT4G08300	4	5244891
AT4G08310	4	5248864
AT4G08320	4	5252811
AT4G08330	4	5255120
AT4G08345	4	5268128
AT4G08350	4	5286234
AT4G08351	4	5292394
AT4G08360	4	5295933
AT4G08370	4	5301962
AT4G08380	4	5311093
AT4G08390	4	5314905
AT4G08395	4	5319634
AT4G08400	4	5323800
AT4G08406	4	5331769
AT4G08410	4	5339086
AT4G08430	4	5347396
AT4G08450	4	5365610
AT4G08455	4	5375874
AT4G08460	4	5377064
AT4G08470	4	5383852
AT4G08480	4	5387652
AT4G08485	4	5394425
AT4G08500	4	5403753
AT4G08510	4	5410296
AT4G08520	4	5417348
AT4G08530	4	5421862
AT4G08540	4	5433645
AT4G08550	4	5444345
AT4G08555	4	5448133
AT4G08560	4	5450434
AT4G08570	4	5454580
AT4G08580	4	5461483
AT4G08590	4	5463885
AT4G08593	4	5469345
AT4G08620	4	5500313
AT4G08630	4	5506998
AT4G08640	4	5513313
AT4G08670	4	5536699
AT4G08685	4	5550429
AT4G08690	4	5551315
AT4G08691	4	5555316
AT4G08700	4	5565853
AT4G08730	4	5577390
AT4G08740	4	5579034
AT4G08760	4	5584739
AT4G08770	4	5598115
AT4G08780	4	5604153
AT4G08790	4	5608240
AT4G08800	4	5614134
AT4G08810	4	5616052
AT4G08840	4	5631298
AT4G08850	4	5636489
AT4G08870	4	5646439
AT4G08869	4	5657276
AT4G08867	4	5659815
AT4G08868	4	5668607
AT4G08874	4	5673276
AT4G08875	4	5673818
AT4G08876	4	5677395
AT4G08878	4	5683180
AT4G08895	4	5697896
AT4G08900	4	5703347
AT4G08910	4	5712346
AT4G08920	4	5724103
AT4G08930	4	5729192
AT4G08940	4	5730797
AT4G08949	4	5739008
AT4G08950	4	5740297
AT4G08960	4	5746289
AT4G08967	4	5752018
AT4G08980	4	5758105
AT4G08990	4	5764781
AT4G09000	4	5775210
AT4G09010	4	5777397
AT4G09012	4	5780470
AT4G09020	4	5784074
AT4G09030	4	5792207
AT4G09040	4	5794529
AT4G09060	4	5797659
AT4G09070	4	5802308
AT4G09080	4	5803811
AT4G09090	4	5807220
AT4G09100	4	5811256
AT4G09110	4	5812488
AT4G09120	4	5813998
AT4G09130	4	5815849
AT4G09140	4	5816942
AT4G09150	4	5828519
AT4G09153	4	5835095
AT4G09160	4	5839683
AT4G09170	4	5842993
AT4G09180	4	5847401
AT4G09190	4	5855176
AT4G09200	4	5859257
AT4G09210	4	5870289
AT4G09220	4	5872401
AT4G09250	4	5876578
AT4G09260	4	5887592
AT4G09270	4	5889703
AT4G09300	4	5898798
AT4G09310	4	5902826
AT4G09320	4	5923400
AT4G09340	4	5924602
AT4G09350	4	5931251
AT4G09360	4	5940186
AT4G09420	4	5962181
AT4G09430	4	5970932
AT4G09432	4	5972924
AT4G09440	4	5982215
AT4G09450	4	5983277
AT4G09460	4	5992966
AT4G09462	4	5996803
AT4G09464	4	5999071
AT4G09465	4	6001351
AT4G09466	4	6003632
AT4G09467	4	6005905
AT4G09490	4	6015562
AT4G09500	4	6018135
AT4G09510	4	6021164
AT4G09520	4	6024896
AT4G09530	4	6029413
AT4G09545	4	6037569
AT4G09550	4	6039118
AT4G09560	4	6041342
AT4G09570	4	6049517
AT4G09580	4	6052352
AT4G09587	4	6062978
AT4G09590	4	6066128
AT4G09600	4	6072804
AT4G09610	4	6074770
AT4G09620	4	6076992
AT4G09630	4	6083713
AT4G09640	4	6088213
AT4G09647	4	6096725
AT4G09649	4	6100561
AT4G09650	4	6100743
AT4G09660	4	6104446
AT4G09670	4	6107150
AT4G09680	4	6116755
AT4G09690	4	6124897
AT4G09720	4	6132837
AT4G09730	4	6136249
AT4G09731	4	6139717
AT4G09740	4	6142706
AT4G09750	4	6146690
AT4G09760	4	6148758
AT4G09770	4	6154259
AT4G09775	4	6156629
AT4G09780	4	6159538
AT4G09784	4	6162253
AT4G09795	4	6169635
AT4G09800	4	6173715
AT4G09810	4	6175176
AT4G09820	4	6182023
AT4G09830	4	6188767
AT4G09840	4	6190788
AT4G09850	4	6192512
AT4G09860	4	6194709
AT4G09870	4	6200089
AT4G09880	4	6214624
AT4G09890	4	6218396
AT4G09900	4	6221664
AT4G09920	4	6224691
AT4G09930	4	6228556
AT4G09940	4	6231786
AT4G09950	4	6234762
AT4G09960	4	6236375
AT4G09965	4	6244740
AT4G09970	4	6245961
AT4G09980	4	6247735
AT4G09984	4	6254428
AT4G09990	4	6258880
AT4G10000	4	6260310
AT4G10010	4	6263597
AT4G10020	4	6268289
AT4G10030	4	6270241
AT4G10040	4	6276998
AT4G10050	4	6284450
AT4G10060	4	6288827
AT4G10070	4	6295608
AT4G10080	4	6300058
AT4G10090	4	6305368
AT4G10100	4	6308683
AT4G10110	4	6309393
AT4G10112	4	6311477
AT4G10115	4	6312104
AT4G10120	4	6314787
AT4G10130	4	6320634
AT4G10140	4	6322457
AT4G10150	4	6328136
AT4G10160	4	6336023
AT4G10170	4	6344331
AT4G10180	4	6346463
AT4G10190	4	6350928
AT4G10200	4	6353172
AT4G10210	4	6357052
AT4G10220	4	6362189
AT4G10230	4	6366261
AT4G10240	4	6368936
AT4G10250	4	6370343
AT4G10260	4	6371377
AT4G10265	4	6373097
AT4G10270	4	6374734
AT4G10280	4	6375125
AT4G10290	4	6379701
AT4G10300	4	6384462
AT4G10310	4	6391984
AT4G10320	4	6397330
AT4G10330	4	6406541
AT4G10340	4	6408016
AT4G10345	4	6413010
AT4G10350	4	6415256
AT4G10360	4	6420455
AT4G10370	4	6423577
AT4G10380	4	6431236
AT4G10390	4	6441673
AT4G10400	4	6446209
AT4G10410	4	6448983
AT4G10420	4	6453085
AT4G10430	4	6454703
AT4G10440	4	6459728
AT4G10450	4	6462953
AT4G10457	4	6466900
AT4G10465	4	6473547
AT4G10470	4	6476014
AT4G10480	4	6477876
AT4G10490	4	6483867
AT4G10500	4	6491017
AT4G10507	4	6494707
